"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
285780293,1,4,"Flowers-Insects IAT","congruent","ratings first","female",37,13,"Only black faces",FALSE,FALSE
285780293,2,5,"Flowers-Insects IAT","congruent","ratings first","female",37,13,"Only black faces",FALSE,FALSE
285780293,3,4,"Flowers-Insects IAT","congruent","ratings first","female",37,13,"Only black faces",FALSE,FALSE
285780293,4,5,"Flowers-Insects IAT","congruent","ratings first","female",37,13,"Only black faces",FALSE,FALSE
285780293,5,4,"Flowers-Insects IAT","congruent","ratings first","female",37,13,"Only black faces",FALSE,FALSE
285780293,6,4,"Flowers-Insects IAT","congruent","ratings first","female",37,13,"Only black faces",FALSE,FALSE
498983412,1,5,"Race IAT","incongruent","SCIAT first","male",37,11,"I don't know",FALSE,FALSE
498983412,2,4,"Race IAT","incongruent","SCIAT first","male",37,11,"I don't know",FALSE,FALSE
498983412,3,3,"Race IAT","incongruent","SCIAT first","male",37,11,"I don't know",FALSE,FALSE
498983412,4,4,"Race IAT","incongruent","SCIAT first","male",37,11,"I don't know",FALSE,FALSE
498983412,5,4,"Race IAT","incongruent","SCIAT first","male",37,11,"I don't know",FALSE,FALSE
498983412,6,5,"Race IAT","incongruent","SCIAT first","male",37,11,"I don't know",FALSE,FALSE
357833947,1,6,"Race IAT","congruent","SCIAT first","male",42,32,"Both white and black faces",TRUE,TRUE
357833947,2,7,"Race IAT","congruent","SCIAT first","male",42,32,"Both white and black faces",TRUE,TRUE
357833947,3,6,"Race IAT","congruent","SCIAT first","male",42,32,"Both white and black faces",TRUE,TRUE
357833947,4,7,"Race IAT","congruent","SCIAT first","male",42,32,"Both white and black faces",TRUE,TRUE
357833947,5,6,"Race IAT","congruent","SCIAT first","male",42,32,"Both white and black faces",TRUE,TRUE
357833947,6,7,"Race IAT","congruent","SCIAT first","male",42,32,"Both white and black faces",TRUE,TRUE
856223037,1,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
856223037,2,3,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
856223037,3,5,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
856223037,4,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
856223037,5,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
856223037,6,4,"Flowers-Insects IAT","congruent","ratings first","male",19,20,"Only black faces",FALSE,FALSE
916705010,1,4,"Race IAT","incongruent","ratings first","male",37,15,"Only black faces",FALSE,FALSE
916705010,2,5,"Race IAT","incongruent","ratings first","male",37,15,"Only black faces",FALSE,FALSE
916705010,3,4,"Race IAT","incongruent","ratings first","male",37,15,"Only black faces",FALSE,FALSE
916705010,4,4,"Race IAT","incongruent","ratings first","male",37,15,"Only black faces",FALSE,FALSE
916705010,5,5,"Race IAT","incongruent","ratings first","male",37,15,"Only black faces",FALSE,FALSE
916705010,6,3,"Race IAT","incongruent","ratings first","male",37,15,"Only black faces",FALSE,FALSE
874928319,1,5,"Flowers-Insects IAT","congruent","SCIAT first","male",27,29,"Only white faces",FALSE,FALSE
874928319,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",27,29,"Only white faces",FALSE,FALSE
874928319,3,5,"Flowers-Insects IAT","congruent","SCIAT first","male",27,29,"Only white faces",FALSE,FALSE
874928319,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",27,29,"Only white faces",FALSE,FALSE
874928319,5,5,"Flowers-Insects IAT","congruent","SCIAT first","male",27,29,"Only white faces",FALSE,FALSE
874928319,6,6,"Flowers-Insects IAT","congruent","SCIAT first","male",27,29,"Only white faces",FALSE,FALSE
751941141,1,4,"Flowers-Insects IAT","congruent","ratings first","male",50,14,"Only black faces",FALSE,FALSE
751941141,2,3,"Flowers-Insects IAT","congruent","ratings first","male",50,14,"Only black faces",FALSE,FALSE
751941141,3,3,"Flowers-Insects IAT","congruent","ratings first","male",50,14,"Only black faces",FALSE,FALSE
751941141,4,4,"Flowers-Insects IAT","congruent","ratings first","male",50,14,"Only black faces",FALSE,FALSE
751941141,5,5,"Flowers-Insects IAT","congruent","ratings first","male",50,14,"Only black faces",FALSE,FALSE
751941141,6,4,"Flowers-Insects IAT","congruent","ratings first","male",50,14,"Only black faces",FALSE,FALSE
654828403,1,7,"Race IAT","congruent","SCIAT first","male",29,14,"Only black faces",FALSE,FALSE
654828403,2,7,"Race IAT","congruent","SCIAT first","male",29,14,"Only black faces",FALSE,FALSE
654828403,3,7,"Race IAT","congruent","SCIAT first","male",29,14,"Only black faces",FALSE,FALSE
654828403,4,7,"Race IAT","congruent","SCIAT first","male",29,14,"Only black faces",FALSE,FALSE
654828403,5,7,"Race IAT","congruent","SCIAT first","male",29,14,"Only black faces",FALSE,FALSE
654828403,6,7,"Race IAT","congruent","SCIAT first","male",29,14,"Only black faces",FALSE,FALSE
884023079,1,6,"Flowers-Insects IAT","congruent","SCIAT first","male",28,11,"Only black faces",FALSE,FALSE
884023079,2,6,"Flowers-Insects IAT","congruent","SCIAT first","male",28,11,"Only black faces",FALSE,FALSE
884023079,3,5,"Flowers-Insects IAT","congruent","SCIAT first","male",28,11,"Only black faces",FALSE,FALSE
884023079,4,6,"Flowers-Insects IAT","congruent","SCIAT first","male",28,11,"Only black faces",FALSE,FALSE
884023079,5,6,"Flowers-Insects IAT","congruent","SCIAT first","male",28,11,"Only black faces",FALSE,FALSE
884023079,6,6,"Flowers-Insects IAT","congruent","SCIAT first","male",28,11,"Only black faces",FALSE,FALSE
584916902,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",46,20,"I don't know",FALSE,FALSE
584916902,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",46,20,"I don't know",FALSE,FALSE
584916902,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",46,20,"I don't know",FALSE,FALSE
584916902,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",46,20,"I don't know",FALSE,FALSE
584916902,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",46,20,"I don't know",FALSE,FALSE
584916902,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",46,20,"I don't know",FALSE,FALSE
529922704,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,16,"I don't know",FALSE,FALSE
529922704,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,16,"I don't know",FALSE,FALSE
529922704,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,16,"I don't know",FALSE,FALSE
529922704,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,16,"I don't know",FALSE,FALSE
529922704,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,16,"I don't know",FALSE,FALSE
529922704,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",19,16,"I don't know",FALSE,FALSE
106891760,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",38,17,"Only black faces",FALSE,FALSE
106891760,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",38,17,"Only black faces",FALSE,FALSE
106891760,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",38,17,"Only black faces",FALSE,FALSE
106891760,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",38,17,"Only black faces",FALSE,FALSE
106891760,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",38,17,"Only black faces",FALSE,FALSE
106891760,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",38,17,"Only black faces",FALSE,FALSE
217157613,1,4,"Flowers-Insects IAT","congruent","ratings first","female",45,13,"Only black faces",FALSE,FALSE
217157613,2,4,"Flowers-Insects IAT","congruent","ratings first","female",45,13,"Only black faces",FALSE,FALSE
217157613,3,4,"Flowers-Insects IAT","congruent","ratings first","female",45,13,"Only black faces",FALSE,FALSE
217157613,4,4,"Flowers-Insects IAT","congruent","ratings first","female",45,13,"Only black faces",FALSE,FALSE
217157613,5,4,"Flowers-Insects IAT","congruent","ratings first","female",45,13,"Only black faces",FALSE,FALSE
217157613,6,4,"Flowers-Insects IAT","congruent","ratings first","female",45,13,"Only black faces",FALSE,FALSE
890059509,1,4,"Flowers-Insects IAT","congruent","ratings first","female",63,13,"Only black faces",FALSE,FALSE
890059509,2,4,"Flowers-Insects IAT","congruent","ratings first","female",63,13,"Only black faces",FALSE,FALSE
890059509,3,3,"Flowers-Insects IAT","congruent","ratings first","female",63,13,"Only black faces",FALSE,FALSE
890059509,4,3,"Flowers-Insects IAT","congruent","ratings first","female",63,13,"Only black faces",FALSE,FALSE
890059509,5,4,"Flowers-Insects IAT","congruent","ratings first","female",63,13,"Only black faces",FALSE,FALSE
890059509,6,4,"Flowers-Insects IAT","congruent","ratings first","female",63,13,"Only black faces",FALSE,FALSE
551859719,1,7,"Flowers-Insects IAT","congruent","SCIAT first","female",31,16,"Both white and black faces",FALSE,FALSE
551859719,2,7,"Flowers-Insects IAT","congruent","SCIAT first","female",31,16,"Both white and black faces",FALSE,FALSE
551859719,3,7,"Flowers-Insects IAT","congruent","SCIAT first","female",31,16,"Both white and black faces",FALSE,FALSE
551859719,4,7,"Flowers-Insects IAT","congruent","SCIAT first","female",31,16,"Both white and black faces",FALSE,FALSE
551859719,5,7,"Flowers-Insects IAT","congruent","SCIAT first","female",31,16,"Both white and black faces",FALSE,FALSE
551859719,6,7,"Flowers-Insects IAT","congruent","SCIAT first","female",31,16,"Both white and black faces",FALSE,FALSE
299510817,1,5,"Race IAT","congruent","ratings first","male",52,25,"Only black faces",FALSE,FALSE
299510817,2,3,"Race IAT","congruent","ratings first","male",52,25,"Only black faces",FALSE,FALSE
299510817,3,2,"Race IAT","congruent","ratings first","male",52,25,"Only black faces",FALSE,FALSE
299510817,4,4,"Race IAT","congruent","ratings first","male",52,25,"Only black faces",FALSE,FALSE
299510817,5,5,"Race IAT","congruent","ratings first","male",52,25,"Only black faces",FALSE,FALSE
299510817,6,3,"Race IAT","congruent","ratings first","male",52,25,"Only black faces",FALSE,FALSE
623330752,1,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",42,31,"Both white and black faces",TRUE,TRUE
623330752,2,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",42,31,"Both white and black faces",TRUE,TRUE
623330752,3,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",42,31,"Both white and black faces",TRUE,TRUE
623330752,4,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",42,31,"Both white and black faces",TRUE,TRUE
623330752,5,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",42,31,"Both white and black faces",TRUE,TRUE
623330752,6,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",42,31,"Both white and black faces",TRUE,TRUE
69472683,1,6,"Race IAT","congruent","SCIAT first","female",33,16,"Only black faces",FALSE,FALSE
69472683,2,6,"Race IAT","congruent","SCIAT first","female",33,16,"Only black faces",FALSE,FALSE
69472683,3,5,"Race IAT","congruent","SCIAT first","female",33,16,"Only black faces",FALSE,FALSE
69472683,4,6,"Race IAT","congruent","SCIAT first","female",33,16,"Only black faces",FALSE,FALSE
69472683,5,6,"Race IAT","congruent","SCIAT first","female",33,16,"Only black faces",FALSE,FALSE
69472683,6,5,"Race IAT","congruent","SCIAT first","female",33,16,"Only black faces",FALSE,FALSE
590508781,1,4,"Flowers-Insects IAT","congruent","ratings first","female",25,17,"Only black faces",FALSE,FALSE
590508781,2,4,"Flowers-Insects IAT","congruent","ratings first","female",25,17,"Only black faces",FALSE,FALSE
590508781,3,4,"Flowers-Insects IAT","congruent","ratings first","female",25,17,"Only black faces",FALSE,FALSE
590508781,4,4,"Flowers-Insects IAT","congruent","ratings first","female",25,17,"Only black faces",FALSE,FALSE
590508781,5,4,"Flowers-Insects IAT","congruent","ratings first","female",25,17,"Only black faces",FALSE,FALSE
590508781,6,4,"Flowers-Insects IAT","congruent","ratings first","female",25,17,"Only black faces",FALSE,FALSE
358852524,1,4,"Race IAT","incongruent","SCIAT first","female",29,18,"I don't know",FALSE,FALSE
358852524,2,4,"Race IAT","incongruent","SCIAT first","female",29,18,"I don't know",FALSE,FALSE
358852524,3,4,"Race IAT","incongruent","SCIAT first","female",29,18,"I don't know",FALSE,FALSE
358852524,4,4,"Race IAT","incongruent","SCIAT first","female",29,18,"I don't know",FALSE,FALSE
358852524,5,4,"Race IAT","incongruent","SCIAT first","female",29,18,"I don't know",FALSE,FALSE
358852524,6,4,"Race IAT","incongruent","SCIAT first","female",29,18,"I don't know",FALSE,FALSE
335414447,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",21,17,"Both white and black faces",FALSE,FALSE
335414447,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",21,17,"Both white and black faces",FALSE,FALSE
335414447,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",21,17,"Both white and black faces",FALSE,FALSE
335414447,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",21,17,"Both white and black faces",FALSE,FALSE
335414447,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",21,17,"Both white and black faces",FALSE,FALSE
335414447,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",21,17,"Both white and black faces",FALSE,FALSE
688482992,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",24,15,"Only black faces",FALSE,FALSE
688482992,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",24,15,"Only black faces",FALSE,FALSE
688482992,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",24,15,"Only black faces",FALSE,FALSE
688482992,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",24,15,"Only black faces",FALSE,FALSE
688482992,5,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",24,15,"Only black faces",FALSE,FALSE
688482992,6,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",24,15,"Only black faces",FALSE,FALSE
170427007,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",44,15,"Only black faces",FALSE,FALSE
170427007,2,5,"Flowers-Insects IAT","congruent","SCIAT first","female",44,15,"Only black faces",FALSE,FALSE
170427007,3,5,"Flowers-Insects IAT","congruent","SCIAT first","female",44,15,"Only black faces",FALSE,FALSE
170427007,4,6,"Flowers-Insects IAT","congruent","SCIAT first","female",44,15,"Only black faces",FALSE,FALSE
170427007,5,3,"Flowers-Insects IAT","congruent","SCIAT first","female",44,15,"Only black faces",FALSE,FALSE
170427007,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",44,15,"Only black faces",FALSE,FALSE
512402392,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",57,20,"Only black faces",FALSE,FALSE
512402392,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",57,20,"Only black faces",FALSE,FALSE
512402392,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",57,20,"Only black faces",FALSE,FALSE
512402392,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",57,20,"Only black faces",FALSE,FALSE
512402392,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",57,20,"Only black faces",FALSE,FALSE
512402392,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",57,20,"Only black faces",FALSE,FALSE
590882837,1,6,"Flowers-Insects IAT","congruent","ratings first","male",42,29,"Both white and black faces",FALSE,FALSE
590882837,2,6,"Flowers-Insects IAT","congruent","ratings first","male",42,29,"Both white and black faces",FALSE,FALSE
590882837,3,5,"Flowers-Insects IAT","congruent","ratings first","male",42,29,"Both white and black faces",FALSE,FALSE
590882837,4,5,"Flowers-Insects IAT","congruent","ratings first","male",42,29,"Both white and black faces",FALSE,FALSE
590882837,5,5,"Flowers-Insects IAT","congruent","ratings first","male",42,29,"Both white and black faces",FALSE,FALSE
590882837,6,5,"Flowers-Insects IAT","congruent","ratings first","male",42,29,"Both white and black faces",FALSE,FALSE
493145820,1,5,"Race IAT","incongruent","SCIAT first","male",36,13,"Only black faces",FALSE,FALSE
493145820,2,3,"Race IAT","incongruent","SCIAT first","male",36,13,"Only black faces",FALSE,FALSE
493145820,3,6,"Race IAT","incongruent","SCIAT first","male",36,13,"Only black faces",FALSE,FALSE
493145820,4,6,"Race IAT","incongruent","SCIAT first","male",36,13,"Only black faces",FALSE,FALSE
493145820,5,6,"Race IAT","incongruent","SCIAT first","male",36,13,"Only black faces",FALSE,FALSE
493145820,6,6,"Race IAT","incongruent","SCIAT first","male",36,13,"Only black faces",FALSE,FALSE
510630059,1,5,"Race IAT","congruent","SCIAT first","male",19,18,"I don't know",FALSE,FALSE
510630059,2,3,"Race IAT","congruent","SCIAT first","male",19,18,"I don't know",FALSE,FALSE
510630059,3,3,"Race IAT","congruent","SCIAT first","male",19,18,"I don't know",FALSE,FALSE
510630059,4,2,"Race IAT","congruent","SCIAT first","male",19,18,"I don't know",FALSE,FALSE
