"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
437966026,1,312,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,0,482,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,308,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,438,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,307,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,354,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,348,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,373,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,524,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,381,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,499,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,385,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,322,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,436,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,386,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,308,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,427,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,222,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,203,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,333,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,266,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,303,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,284,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,246,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,423,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,310,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,333,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,233,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,350,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,532,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,290,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,434,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,0,754,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,0,562,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,545,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,351,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,813,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,482,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,416,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,609,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,343,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,302,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,0,329,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,0,542,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,0,341,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,393,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,313,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,321,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,291,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,211,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,270,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,233,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,0,489,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,138,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,167,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,164,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,132,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,131,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,81,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,218,"primeRace","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,126,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,110,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,211,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,259,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,243,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
437966026,1,212,"primeNeutral","Race IAT","incongruent","ratings first","female",26,18,"Only black faces",FALSE,FALSE
524937811,0,2310,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,1764,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,1109,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,734,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,724,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,938,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,360,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,481,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,590,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,743,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,642,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,539,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,598,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,704,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,623,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,842,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,607,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,476,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,665,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,573,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,739,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,699,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,672,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,725,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,584,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,650,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,582,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,642,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,882,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,932,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,544,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,641,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,456,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,744,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,871,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,613,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,610,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,957,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,523,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,771,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,546,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,476,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,797,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,510,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,702,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,551,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,613,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,878,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,701,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,741,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,564,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,785,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,544,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,616,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,786,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,825,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,1122,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,756,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,455,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,745,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,584,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,610,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,588,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,648,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,517,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,679,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,1446,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,662,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,564,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,568,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,0,662,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,692,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,550,"primeRace","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,665,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
524937811,1,718,"primeNeutral","Race IAT","congruent","SCIAT first","male",37,14,"Only black faces",FALSE,FALSE
