"participant","item","accuracy","response_categorisation","rt","trial_type","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials"
174790887,"ObjectBlack",1,"CR",587,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",565,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",705,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",814,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",719,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",555,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",686,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",636,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",628,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",610,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",667,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",596,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",538,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",619,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",469,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",736,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",657,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",641,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",533,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",619,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",664,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",757,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",581,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",666,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",547,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",745,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",605,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",753,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",689,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",563,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",642,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",643,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",607,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",622,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",629,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",651,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",545,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",478,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",477,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",501,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",532,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",682,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",477,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",729,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",520,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",701,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",582,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",528,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",816,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",727,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",571,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",529,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",641,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",689,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",750,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",679,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",477,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"ObjectBlack",1,"CR",595,"object","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
174790887,"GunBlack",1,"Hit",669,"gun","Flowers-Insects IAT","congruent","SCIAT first","male",34,20,FALSE
64634778,"GunBlack",1,"Hit",833,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",572,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",646,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",764,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",711,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",753,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",789,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",623,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",813,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",762,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",775,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",775,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",567,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",504,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",748,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",0,"FA",624,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",796,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",749,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",752,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",0,"Miss",583,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",745,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",691,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",768,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",709,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",759,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",696,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",759,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",663,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",747,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",787,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",709,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",838,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",714,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",683,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",757,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",652,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",598,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",688,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",610,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",655,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",657,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",689,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",708,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",493,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",545,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",558,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",0,"FA",691,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",789,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",645,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",802,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",722,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",739,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",744,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",658,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",761,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",752,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",712,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",835,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",779,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",734,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",797,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",698,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",752,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",668,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",713,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",631,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",784,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"ObjectBlack",1,"CR",616,"object","Race IAT","incongruent","ratings first","female",25,11,FALSE
64634778,"GunBlack",1,"Hit",613,"gun","Race IAT","incongruent","ratings first","female",25,11,FALSE
485218603,"ObjectBlack",1,"CR",713,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",728,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",646,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",639,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",651,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",574,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",745,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",561,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",488,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",0,"Miss",629,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",645,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",445,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",441,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",589,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",630,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",619,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",522,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",607,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",568,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",709,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",557,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",705,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",731,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",561,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",772,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",635,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",0,"FA",554,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",0,"Miss",477,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",691,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",521,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",615,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",741,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",519,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",688,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",629,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",496,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",677,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",803,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",639,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"GunBlack",1,"Hit",710,"gun","Race IAT","congruent","SCIAT first","male",36,20,FALSE
485218603,"ObjectBlack",1,"CR",839,"object","Race IAT","congruent","SCIAT first","male",36,20,FALSE
