"subject","trialcode","values.itemnumber","correct","values.result","latency","Item","gun","Ethnicity","date","age_response","sex_response"
6,"ObjectBlack",13,1,"CR",809,"bg13c","Object","Arab-Muslim",102115,23,"weiblich"
6,"GunBlack",2,1,"Hit",563,"bg02d","Gun","Arab-Muslim",102115,23,"weiblich"
6,"GunBlack",1,1,"Hit",517,"bg01d","Gun","Arab-Muslim",102115,23,"weiblich"
6,"GunWhite",9,1,"Hit",685,"bg09b","Gun","White",102115,23,"weiblich"
6,"GunBlack",18,1,"Hit",758,"bg18d","Gun","Arab-Muslim",102115,23,"weiblich"
6,"GunBlack",19,1,"Hit",635,"bg19d","Gun","Arab-Muslim",102115,23,"weiblich"
6,"ObjectWhite",13,1,"CR",662,"bg13a","Object","White",102115,23,"weiblich"
6,"ObjectWhite",18,1,"CR",680,"bg18a","Object","White",102115,23,"weiblich"
6,"GunWhite",19,1,"Hit",532,"bg19b","Gun","White",102115,23,"weiblich"
6,"GunWhite",13,1,"Hit",497,"bg13b","Gun","White",102115,23,"weiblich"
6,"ObjectBlack",5,1,"CR",617,"bg05c","Object","Arab-Muslim",102115,23,"weiblich"
6,"GunWhite",6,0,"Miss",682,"bg06b","Gun","White",102115,23,"weiblich"
6,"ObjectWhite",10,1,"CR",722,"bg10a","Object","White",102115,23,"weiblich"
6,"ObjectBlack",10,1,"CR",677,"bg10c","Object","Arab-Muslim",102115,23,"weiblich"
6,"ObjectWhite",12,1,"CR",695,"bg12a","Object","White",102115,23,"weiblich"
6,"ObjectBlack",7,1,"CR",701,"bg07c","Object","Arab-Muslim",102115,23,"weiblich"
6,"GunWhite",3,1,"Hit",621,"bg03b","Gun","White",102115,23,"weiblich"
6,"GunWhite",8,1,"Hit",497,"bg08b","Gun","White",102115,23,"weiblich"
6,"ObjectBlack",19,1,"CR",625,"bg19c","Object","Arab-Muslim",102115,23,"weiblich"
6,"ObjectWhite",17,1,"CR",809,"bg17a","Object","White",102115,23,"weiblich"
6,"GunWhite",10,1,"Hit",538,"bg10b","Gun","White",102115,23,"weiblich"
6,"ObjectWhite",4,1,"CR",666,"bg04a","Object","White",102115,23,"weiblich"
6,"GunWhite",17,1,"Hit",536,"bg17b","Gun","White",102115,23,"weiblich"
6,"ObjectBlack",11,1,"CR",520,"bg11c","Object","Arab-Muslim",102115,23,"weiblich"
6,"ObjectWhite",2,1,"CR",703,"bg02a","Object","White",102115,23,"weiblich"
6,"ObjectWhite",19,1,"CR",585,"bg19a","Object","White",102115,23,"weiblich"
6,"ObjectBlack",4,1,"CR",491,"bg04c","Object","Arab-Muslim",102115,23,"weiblich"
6,"ObjectWhite",6,1,"CR",607,"bg06a","Object","White",102115,23,"weiblich"
6,"ObjectBlack",16,1,"CR",647,"bg16c","Object","Arab-Muslim",102115,23,"weiblich"
6,"ObjectWhite",15,1,"CR",565,"bg15a","Object","White",102115,23,"weiblich"
9,"ObjectWhite",4,1,"CR",631,"bg04a","Object","White",102115,25,"männlich"
9,"ObjectBlack",10,1,"CR",612,"bg10c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",1,1,"Hit",546,"bg01b","Gun","White",102115,25,"männlich"
9,"GunBlack",16,1,"Hit",510,"bg16d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",14,1,"Hit",473,"bg14b","Gun","White",102115,25,"männlich"
9,"GunBlack",8,1,"Hit",535,"bg08d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",9,1,"CR",627,"bg09c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",12,1,"Hit",519,"bg12d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",19,1,"Hit",532,"bg19d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",4,1,"Hit",494,"bg04d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",9,1,"Hit",464,"bg09d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",20,1,"CR",771,"bg20c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",7,1,"CR",776,"bg07c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",17,1,"CR",660,"bg17c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",6,1,"Hit",748,"bg06b","Gun","White",102115,25,"männlich"
9,"GunWhite",18,1,"Hit",443,"bg18b","Gun","White",102115,25,"männlich"
9,"GunBlack",5,1,"Hit",747,"bg05d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",12,1,"Hit",627,"bg12b","Gun","White",102115,25,"männlich"
9,"GunBlack",13,1,"Hit",569,"bg13d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",5,0,"Noresponse",850,"bg05b","Gun","White",102115,25,"männlich"
9,"ObjectWhite",16,1,"CR",812,"bg16a","Object","White",102115,25,"männlich"
9,"GunWhite",15,1,"Hit",516,"bg15b","Gun","White",102115,25,"männlich"
9,"ObjectWhite",13,1,"CR",724,"bg13a","Object","White",102115,25,"männlich"
9,"GunWhite",10,1,"Hit",538,"bg10b","Gun","White",102115,25,"männlich"
9,"ObjectWhite",8,0,"FA",542,"bg08a","Object","White",102115,25,"männlich"
9,"GunBlack",2,1,"Hit",750,"bg02d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",3,1,"Hit",486,"bg03d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",18,1,"CR",646,"bg18c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",20,1,"Hit",673,"bg20b","Gun","White",102115,25,"männlich"
9,"GunWhite",8,1,"Hit",684,"bg08b","Gun","White",102115,25,"männlich"
9,"ObjectBlack",11,1,"CR",621,"bg11c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",6,1,"Hit",640,"bg06d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",9,1,"CR",607,"bg09a","Object","White",102115,25,"männlich"
9,"ObjectBlack",6,0,"Noresponse",850,"bg06c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",14,1,"CR",691,"bg14c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",18,1,"Hit",692,"bg18d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",1,1,"Hit",635,"bg01d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",2,1,"CR",680,"bg02c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",2,1,"CR",741,"bg02a","Object","White",102115,25,"männlich"
9,"GunWhite",2,0,"Miss",644,"bg02b","Gun","White",102115,25,"männlich"
9,"GunBlack",14,1,"Hit",784,"bg14d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",18,1,"CR",621,"bg18a","Object","White",102115,25,"männlich"
9,"ObjectBlack",15,1,"CR",570,"bg15c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",19,1,"Hit",586,"bg19b","Gun","White",102115,25,"männlich"
9,"ObjectWhite",10,1,"CR",701,"bg10a","Object","White",102115,25,"männlich"
9,"ObjectWhite",19,0,"FA",432,"bg19a","Object","White",102115,25,"männlich"
9,"GunBlack",11,1,"Hit",599,"bg11d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",16,1,"Hit",604,"bg16b","Gun","White",102115,25,"männlich"
9,"GunWhite",4,1,"Hit",623,"bg04b","Gun","White",102115,25,"männlich"
9,"ObjectBlack",13,1,"CR",703,"bg13c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",9,1,"Hit",741,"bg09b","Gun","White",102115,25,"männlich"
9,"GunWhite",11,1,"Hit",592,"bg11b","Gun","White",102115,25,"männlich"
9,"ObjectBlack",5,1,"CR",709,"bg05c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",16,1,"CR",657,"bg16c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",17,1,"Hit",596,"bg17d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",3,1,"CR",585,"bg03a","Object","White",102115,25,"männlich"
9,"ObjectWhite",7,1,"CR",704,"bg07a","Object","White",102115,25,"männlich"
9,"GunWhite",3,1,"Hit",568,"bg03b","Gun","White",102115,25,"männlich"
9,"ObjectBlack",19,1,"CR",621,"bg19c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",10,1,"Hit",594,"bg10d","Gun","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",7,1,"Hit",567,"bg07b","Gun","White",102115,25,"männlich"
9,"ObjectBlack",3,1,"CR",653,"bg03c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",6,1,"CR",712,"bg06a","Object","White",102115,25,"männlich"
9,"ObjectBlack",8,1,"CR",634,"bg08c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",12,1,"CR",633,"bg12a","Object","White",102115,25,"männlich"
9,"ObjectBlack",1,1,"CR",621,"bg01c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunWhite",17,1,"Hit",565,"bg17b","Gun","White",102115,25,"männlich"
9,"GunWhite",13,1,"Hit",609,"bg13b","Gun","White",102115,25,"männlich"
9,"ObjectWhite",17,1,"CR",674,"bg17a","Object","White",102115,25,"männlich"
9,"ObjectBlack",12,1,"CR",681,"bg12c","Object","Arab-Muslim",102115,25,"männlich"
9,"GunBlack",7,1,"Hit",606,"bg07d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",20,1,"CR",645,"bg20a","Object","White",102115,25,"männlich"
9,"GunBlack",20,1,"Hit",500,"bg20d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectBlack",4,1,"CR",581,"bg04c","Object","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",14,1,"CR",694,"bg14a","Object","White",102115,25,"männlich"
9,"GunBlack",15,1,"Hit",780,"bg15d","Gun","Arab-Muslim",102115,25,"männlich"
9,"ObjectWhite",1,1,"CR",577,"bg01a","Object","White",102115,25,"männlich"
9,"ObjectWhite",15,0,"Noresponse",850,"bg15a","Object","White",102115,25,"männlich"
9,"ObjectWhite",5,0,"FA",490,"bg05a","Object","White",102115,25,"männlich"
9,"ObjectWhite",11,1,"CR",560,"bg11a","Object","White",102115,25,"männlich"
10,"ObjectWhite",14,1,"CR",759,"bg14a","Object","White",102115,20,"männlich"
10,"GunWhite",13,1,"Hit",593,"bg13b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",14,1,"CR",635,"bg14c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",13,1,"CR",746,"bg13a","Object","White",102115,20,"männlich"
10,"GunWhite",9,1,"Hit",429,"bg09b","Gun","White",102115,20,"männlich"
10,"GunWhite",15,1,"Hit",477,"bg15b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",17,1,"CR",599,"bg17c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",15,1,"CR",540,"bg15c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",1,0,"FA",655,"bg01a","Object","White",102115,20,"männlich"
10,"GunWhite",6,1,"Hit",636,"bg06b","Gun","White",102115,20,"männlich"
10,"GunWhite",7,0,"Miss",654,"bg07b","Gun","White",102115,20,"männlich"
10,"ObjectWhite",15,0,"Noresponse",850,"bg15a","Object","White",102115,20,"männlich"
10,"GunWhite",2,1,"Hit",802,"bg02b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",7,1,"CR",796,"bg07c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",15,1,"Hit",643,"bg15d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",1,1,"Hit",562,"bg01b","Gun","White",102115,20,"männlich"
10,"GunWhite",20,1,"Hit",564,"bg20b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",12,1,"CR",740,"bg12c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",17,1,"Hit",570,"bg17b","Gun","White",102115,20,"männlich"
10,"GunBlack",13,1,"Hit",569,"bg13d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",9,1,"Hit",594,"bg09d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",19,1,"Hit",678,"bg19d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",8,1,"Hit",561,"bg08d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",10,1,"Hit",564,"bg10b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",3,1,"CR",772,"bg03c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",4,1,"Hit",538,"bg04d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",18,1,"Hit",653,"bg18d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",4,1,"Hit",554,"bg04b","Gun","White",102115,20,"männlich"
10,"ObjectWhite",4,1,"CR",597,"bg04a","Object","White",102115,20,"männlich"
10,"ObjectBlack",16,1,"CR",666,"bg16c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",8,1,"CR",833,"bg08a","Object","White",102115,20,"männlich"
10,"ObjectWhite",19,1,"CR",648,"bg19a","Object","White",102115,20,"männlich"
10,"ObjectWhite",18,1,"CR",609,"bg18a","Object","White",102115,20,"männlich"
10,"ObjectWhite",7,1,"CR",617,"bg07a","Object","White",102115,20,"männlich"
10,"ObjectBlack",5,1,"CR",713,"bg05c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",5,0,"Noresponse",850,"bg05b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",2,1,"CR",820,"bg02c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",8,1,"Hit",594,"bg08b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",18,1,"CR",636,"bg18c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",1,1,"Hit",667,"bg01d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",3,1,"Hit",534,"bg03b","Gun","White",102115,20,"männlich"
10,"GunBlack",6,1,"Hit",650,"bg06d","Gun","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",10,0,"FA",698,"bg10c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",17,1,"CR",801,"bg17a","Object","White",102115,20,"männlich"
10,"GunWhite",14,1,"Hit",706,"bg14b","Gun","White",102115,20,"männlich"
10,"ObjectWhite",3,1,"CR",616,"bg03a","Object","White",102115,20,"männlich"
10,"ObjectWhite",16,1,"CR",663,"bg16a","Object","White",102115,20,"männlich"
10,"GunWhite",18,1,"Hit",738,"bg18b","Gun","White",102115,20,"männlich"
10,"ObjectBlack",11,1,"CR",673,"bg11c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",6,1,"CR",823,"bg06c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",11,1,"Hit",660,"bg11b","Gun","White",102115,20,"männlich"
10,"ObjectWhite",9,1,"CR",637,"bg09a","Object","White",102115,20,"männlich"
10,"GunBlack",2,1,"Hit",645,"bg02d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",5,1,"Hit",708,"bg05d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",19,1,"Hit",564,"bg19b","Gun","White",102115,20,"männlich"
10,"GunBlack",16,1,"Hit",605,"bg16d","Gun","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",1,1,"CR",637,"bg01c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",19,1,"CR",652,"bg19c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",10,1,"CR",655,"bg10a","Object","White",102115,20,"männlich"
10,"GunBlack",11,1,"Hit",793,"bg11d","Gun","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",13,1,"CR",653,"bg13c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",17,1,"Hit",574,"bg17d","Gun","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",20,1,"CR",776,"bg20a","Object","White",102115,20,"männlich"
10,"ObjectBlack",20,1,"CR",697,"bg20c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",6,1,"CR",755,"bg06a","Object","White",102115,20,"männlich"
10,"ObjectBlack",8,1,"CR",772,"bg08c","Object","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",11,1,"CR",610,"bg11a","Object","White",102115,20,"männlich"
10,"GunBlack",10,0,"Miss",799,"bg10d","Gun","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",9,1,"CR",729,"bg09c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",7,1,"Hit",588,"bg07d","Gun","Arab-Muslim",102115,20,"männlich"
10,"ObjectBlack",4,1,"CR",600,"bg04c","Object","Arab-Muslim",102115,20,"männlich"
10,"GunWhite",12,1,"Hit",703,"bg12b","Gun","White",102115,20,"männlich"
10,"ObjectWhite",5,0,"Noresponse",850,"bg05a","Object","White",102115,20,"männlich"
10,"ObjectWhite",2,1,"CR",770,"bg02a","Object","White",102115,20,"männlich"
10,"GunWhite",16,1,"Hit",650,"bg16b","Gun","White",102115,20,"männlich"
10,"GunBlack",3,1,"Hit",524,"bg03d","Gun","Arab-Muslim",102115,20,"männlich"
10,"ObjectWhite",12,1,"CR",629,"bg12a","Object","White",102115,20,"männlich"
10,"GunBlack",12,1,"Hit",603,"bg12d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",14,0,"Noresponse",850,"bg14d","Gun","Arab-Muslim",102115,20,"männlich"
10,"GunBlack",20,1,"Hit",557,"bg20d","Gun","Arab-Muslim",102115,20,"männlich"
13,"ObjectBlack",2,1,"CR",707,"bg02c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",6,1,"CR",630,"bg06c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",17,1,"CR",580,"bg17a","Object","White",102115,19,"weiblich"
13,"GunWhite",19,1,"Hit",557,"bg19b","Gun","White",102115,19,"weiblich"
13,"ObjectBlack",9,1,"CR",688,"bg09c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunBlack",5,1,"Hit",530,"bg05d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",3,1,"Hit",668,"bg03b","Gun","White",102115,19,"weiblich"
13,"GunWhite",10,1,"Hit",524,"bg10b","Gun","White",102115,19,"weiblich"
13,"GunWhite",16,1,"Hit",573,"bg16b","Gun","White",102115,19,"weiblich"
13,"GunBlack",12,1,"Hit",693,"bg12d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",14,1,"Hit",494,"bg14b","Gun","White",102115,19,"weiblich"
13,"GunBlack",14,1,"Hit",492,"bg14d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",10,1,"CR",745,"bg10a","Object","White",102115,19,"weiblich"
13,"GunWhite",15,1,"Hit",676,"bg15b","Gun","White",102115,19,"weiblich"
13,"ObjectWhite",3,0,"FA",471,"bg03a","Object","White",102115,19,"weiblich"
13,"ObjectBlack",8,1,"CR",800,"bg08c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",2,1,"CR",598,"bg02a","Object","White",102115,19,"weiblich"
13,"ObjectWhite",6,1,"CR",579,"bg06a","Object","White",102115,19,"weiblich"
13,"ObjectBlack",19,1,"CR",678,"bg19c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",7,1,"CR",563,"bg07a","Object","White",102115,19,"weiblich"
13,"GunWhite",17,1,"Hit",741,"bg17b","Gun","White",102115,19,"weiblich"
13,"GunWhite",11,1,"Hit",656,"bg11b","Gun","White",102115,19,"weiblich"
13,"GunBlack",3,1,"Hit",611,"bg03d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",13,1,"CR",639,"bg13c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",12,0,"Noresponse",850,"bg12b","Gun","White",102115,19,"weiblich"
13,"GunWhite",8,1,"Hit",546,"bg08b","Gun","White",102115,19,"weiblich"
13,"ObjectBlack",7,1,"CR",652,"bg07c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",10,1,"CR",779,"bg10c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",1,1,"CR",654,"bg01c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",20,1,"CR",527,"bg20a","Object","White",102115,19,"weiblich"
13,"GunWhite",2,1,"Hit",696,"bg02b","Gun","White",102115,19,"weiblich"
13,"ObjectWhite",5,0,"Noresponse",850,"bg05a","Object","White",102115,19,"weiblich"
13,"GunBlack",16,1,"Hit",582,"bg16d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",13,1,"Hit",544,"bg13b","Gun","White",102115,19,"weiblich"
13,"ObjectBlack",3,1,"CR",793,"bg03c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunBlack",10,1,"Hit",787,"bg10d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunBlack",18,1,"Hit",647,"bg18d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunBlack",13,1,"Hit",500,"bg13d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",15,1,"CR",616,"bg15c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",13,1,"CR",655,"bg13a","Object","White",102115,19,"weiblich"
13,"ObjectBlack",12,1,"CR",546,"bg12c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",4,1,"Hit",384,"bg04b","Gun","White",102115,19,"weiblich"
13,"GunWhite",9,1,"Hit",457,"bg09b","Gun","White",102115,19,"weiblich"
13,"ObjectBlack",14,0,"FA",440,"bg14c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",6,1,"Hit",539,"bg06b","Gun","White",102115,19,"weiblich"
13,"GunBlack",15,1,"Hit",491,"bg15d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",11,1,"CR",592,"bg11a","Object","White",102115,19,"weiblich"
13,"ObjectWhite",1,1,"CR",573,"bg01a","Object","White",102115,19,"weiblich"
13,"ObjectBlack",4,1,"CR",501,"bg04c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunBlack",20,1,"Hit",625,"bg20d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",18,1,"CR",580,"bg18c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",20,1,"Hit",615,"bg20b","Gun","White",102115,19,"weiblich"
13,"GunBlack",7,1,"Hit",592,"bg07d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",4,1,"CR",566,"bg04a","Object","White",102115,19,"weiblich"
13,"GunBlack",9,1,"Hit",588,"bg09d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",19,1,"CR",636,"bg19a","Object","White",102115,19,"weiblich"
13,"GunBlack",19,1,"Hit",702,"bg19d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunBlack",6,1,"Hit",651,"bg06d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",5,1,"Hit",501,"bg05b","Gun","White",102115,19,"weiblich"
13,"ObjectBlack",20,1,"CR",601,"bg20c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",9,1,"CR",604,"bg09a","Object","White",102115,19,"weiblich"
13,"GunWhite",7,1,"Hit",587,"bg07b","Gun","White",102115,19,"weiblich"
13,"ObjectBlack",16,1,"CR",775,"bg16c","Object","Arab-Muslim",102115,19,"weiblich"
13,"GunBlack",8,1,"Hit",549,"bg08d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"GunWhite",18,0,"Miss",642,"bg18b","Gun","White",102115,19,"weiblich"
13,"GunBlack",4,1,"Hit",518,"bg04d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",8,1,"CR",535,"bg08a","Object","White",102115,19,"weiblich"
13,"GunBlack",17,1,"Hit",482,"bg17d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",14,1,"CR",731,"bg14a","Object","White",102115,19,"weiblich"
13,"GunBlack",1,1,"Hit",560,"bg01d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",18,1,"CR",632,"bg18a","Object","White",102115,19,"weiblich"
13,"ObjectWhite",15,0,"FA",524,"bg15a","Object","White",102115,19,"weiblich"
13,"GunWhite",1,1,"Hit",791,"bg01b","Gun","White",102115,19,"weiblich"
13,"ObjectBlack",17,0,"Noresponse",850,"bg17c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",12,1,"CR",732,"bg12a","Object","White",102115,19,"weiblich"
13,"GunBlack",2,1,"Hit",802,"bg02d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectWhite",16,1,"CR",712,"bg16a","Object","White",102115,19,"weiblich"
13,"GunBlack",11,1,"Hit",576,"bg11d","Gun","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",11,1,"CR",635,"bg11c","Object","Arab-Muslim",102115,19,"weiblich"
13,"ObjectBlack",5,1,"CR",590,"bg05c","Object","Arab-Muslim",102115,19,"weiblich"
14,"GunWhite",16,1,"Hit",621,"bg16b","Gun","White",102115,27,"männlich"
14,"ObjectWhite",15,1,"CR",559,"bg15a","Object","White",102115,27,"männlich"
14,"GunBlack",9,1,"Hit",610,"bg09d","Gun","Arab-Muslim",102115,27,"männlich"
14,"ObjectWhite",5,1,"CR",645,"bg05a","Object","White",102115,27,"männlich"
14,"ObjectWhite",10,1,"CR",720,"bg10a","Object","White",102115,27,"männlich"
14,"ObjectWhite",4,0,"FA",675,"bg04a","Object","White",102115,27,"männlich"
14,"GunBlack",6,1,"Hit",672,"bg06d","Gun","Arab-Muslim",102115,27,"männlich"
14,"ObjectBlack",13,1,"CR",849,"bg13c","Object","Arab-Muslim",102115,27,"männlich"
14,"GunBlack",5,1,"Hit",687,"bg05d","Gun","Arab-Muslim",102115,27,"männlich"
14,"ObjectWhite",7,1,"CR",750,"bg07a","Object","White",102115,27,"männlich"
14,"GunWhite",1,1,"Hit",596,"bg01b","Gun","White",102115,27,"männlich"
14,"ObjectBlack",4,1,"CR",643,"bg04c","Object","Arab-Muslim",102115,27,"männlich"
14,"ObjectBlack",16,1,"CR",674,"bg16c","Object","Arab-Muslim",102115,27,"männlich"
14,"GunWhite",13,1,"Hit",568,"bg13b","Gun","White",102115,27,"männlich"
14,"GunWhite",20,1,"Hit",621,"bg20b","Gun","White",102115,27,"männlich"
14,"ObjectBlack",15,1,"CR",529,"bg15c","Object","Arab-Muslim",102115,27,"männlich"
14,"ObjectBlack",5,1,"CR",756,"bg05c","Object","Arab-Muslim",102115,27,"männlich"
14,"ObjectWhite",3,1,"CR",718,"bg03a","Object","White",102115,27,"männlich"
14,"GunWhite",10,1,"Hit",564,"bg10b","Gun","White",102115,27,"männlich"
14,"ObjectBlack",7,1,"CR",679,"bg07c","Object","Arab-Muslim",102115,27,"männlich"
14,"GunWhite",15,1,"Hit",504,"bg15b","Gun","White",102115,27,"männlich"
