"script.startdate","script.starttime","script.subjectid","script.groupid","script.elapsedtime","values.completed","expressions.m1","expressions.sd1","expressions.m2","expressions.sd2","expressions.d","expressions.latdiff","expressions.percentcorrect"
"122216","18:36:55","59","59","162070","1","731.0714285714285551876","338.7231061650557535359","735.9285714285714448124","251.3309684332230631298","0.0163440778028546528","4.8571428571428896248","99.2857142857142918047"
"122216","19:36:40","55","55","187764","1","725.9714285714285324502","415.0281977997930766833","1020.9855072463767555746","1215.981720218078862672","0.3225341193842236054","295.0140786749482231244","87.8571428571428612031"
"122216","17:35:13","56","56","147680","1","665.9857142857142662251","184.5628201333339291068","690.9428571428571785873","196.4093540759451741451","0.131143622866963655","24.9571428571429123622","97.8571428571428469922"
"122216","18:32:42","46","46","184740","1","743.9571428571429123622","193.5402767290467807015","826.5142857142857337749","284.1442654024122589362","0.3359510788781466251","82.5571428571428214127","97.8571428571428469922"
"122216","16:30:52","47","47","159620","1","672.7999999999999545253","194.6818735374662878712","636.9428571428571785873","202.822753041020149567","-0.1802834437860521555","-35.857142857142775938","97.8571428571428469922"
"122216","19:25:56","38","38","144304","1","580.6142857142857565123","163.8378743402238626459","629.7571428571428668874","139.3787911125945981894","0.3200534260384632068","49.1428571428571459023","97.1428571428571387969"
"122216","19:22:55","37","37","144389","1","578.1142857142857565123","136.4360595432354728018","596.0285714285714675498","198.0565701231446098518","0.1055731349785033607","17.9142857142857145902","90.7142857142857081953"
"122316","00:20:35","36","36","171822","1","750.4714285714285324502","186.8651161549709058818","818.328571428571422075","540.2695441455708760259","0.1678744179222206867","67.8571428571428612031","99.2857142857142918047"
"122216","16:18:40","34","34","150548","1","641.0571428571428214127","186.9422824757034788945","634.6000000000000227374","187.1261993755913977111","-0.0346434747783948074","-6.4571428571427986753","93.5714285714285693984"
"122216","19:16:12","24","24","133966","1","567.6428571428571103752","316.4179970565576240915","631.1142857142857565123","330.2687330415106998771","0.1960070640953000543","63.4714285714286461371","96.4285714285714306016"
"122316","00:14:43","29","29","160157","1","735.9285714285714448124","153.3730246134860806251","701.3857142857142434877","145.152922145761323236","-0.2306120263932188996","-34.5428571428572013247","98.5714285714285836093"
"122216","18:12:58","27","27","180005","1","683.8857142857142434877","193.9465444698648752819","904.2285714285713993377","740.7692470889381866073","0.4000992611538787824","220.3428571428571558499","95.7142857142857224062"
"122316","00:11:08","15","15","161719","1","697.9857142857142662251","180.3711546122302706863","703.6000000000000227374","302.4534650995498168413","0.0226265205371797146","5.6142857142857565123","96.4285714285714306016"
"122316","00:07:53","18","18","152883","1","674.6571428571428441501","228.8878521487841055659","686.2428571428571331126","238.0918368494122034917","0.0497740332719543641","11.5857142857142854098","81.4285714285714306016"
