"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","AMP_exclude_based_on_fast_trials_old","exclude"
478,0,566,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,813,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,860,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,617,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,678,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,890,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,851,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,1528,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1128,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,677,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,684,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,892,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,579,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,680,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1309,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,910,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1538,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,870,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1118,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,530,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,571,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1486,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,893,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,607,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,953,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,705,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,1445,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,839,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,751,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,375,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,728,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1084,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,840,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,993,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,890,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,475,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,614,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1214,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,806,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,777,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1139,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,826,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,1182,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,675,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,746,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,733,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,808,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,567,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,815,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,521,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,669,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,542,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,1100,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,644,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,768,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,680,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,780,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,708,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,831,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,1479,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,749,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,1128,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,931,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,617,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,553,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,991,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,633,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,703,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,627,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,612,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,570,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,703,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,1044,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,941,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,822,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,0,767,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
478,1,456,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",52,18,"Only black faces",FALSE,FALSE,FALSE
475,1,911,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,959,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,592,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,505,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,724,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,771,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,626,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,560,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,411,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,423,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,438,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,501,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,352,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,349,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,360,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,316,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,253,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,135,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,2183,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,435,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,443,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,495,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,313,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,227,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,262,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,308,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,357,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,264,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,306,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,303,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,291,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,549,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,274,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,235,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,272,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,241,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,306,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,283,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,322,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,344,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,225,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,269,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,251,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,259,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,290,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,304,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,204,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,260,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,260,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,250,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,272,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,260,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,263,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,88,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,170,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,156,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,105,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,345,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,368,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,989,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,399,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,413,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,1,329,"primeRace","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
475,0,518,"primeNeutral","Race IAT","congruent","SCIAT first","male",31,23,"Both white and black faces",FALSE,TRUE,FALSE
